
2019/01/09 06:59:57,,15995,1,,
2019/01/09 07:00:43,,12029,1,,
2019/01/09 07:03:09,,15379,1,,
2019/01/09 07:05:33,,2229,1,,
2019/01/09 07:06:15,,16771,1,,
2019/01/09 07:06:38,,14310,1,,
2019/01/09 07:07:04,,5468,1,,
2019/01/09 07:08:14,,14193,1,,
2019/01/09 07:11:41,,3205,1,,
2019/01/09 07:14:26,,14707,1,,
2019/01/09 07:18:49,,16369,1,,
2019/01/09 07:20:28,,12344,1,,
2019/01/09 07:20:31,,15137,1,,
2019/01/09 07:20:40,,16136,1,,
2019/01/09 07:23:04,,15135,1,,
2019/01/09 07:23:07,,12335,1,,
2019/01/09 07:23:21,,7190,1,,
2019/01/09 07:23:26,,12336,1,,
2019/01/09 07:23:33,,71,1,,
2019/01/09 07:23:49,,14450,1,,
2019/01/09 07:24:01,,10416,1,,
2019/01/09 07:24:29,,7238,1,,
2019/01/09 07:24:47,,617,1,,
2019/01/09 07:24:57,,10441,1,,
2019/01/09 07:25:12,,15473,1,,
2019/01/09 07:25:17,,12758,1,,
2019/01/09 07:25:54,,1721,1,,
2019/01/09 07:27:36,,77,1,,
2019/01/09 05:05:13,,1047,1,,
2019/01/09 07:02:11,,14449,1,,
2019/01/09 07:02:42,,10898,1,,
2019/01/09 07:04:22,,2228,1,,
2019/01/09 07:09:25,,8286,1,,
2019/01/09 07:09:32,,9074,1,,
2019/01/09 07:10:01,,2228,1,,
2019/01/09 07:11:38,,14365,1,,
2019/01/09 07:11:42,,7717,1,,
2019/01/09 07:12:32,,8543,1,,
2019/01/09 07:13:17,,12268,1,,
2019/01/09 07:14:03,,11041,1,,
2019/01/09 07:15:10,,15993,1,,
2019/01/09 07:15:41,,11101,1,,
2019/01/09 07:15:52,,5495,1,,
2019/01/09 07:16:00,,4176,1,,
2019/01/09 07:16:08,,15565,1,,
2019/01/09 07:16:44,,5959,1,,
2019/01/09 07:16:57,,7717,1,,
2019/01/09 07:17:20,,9252,1,,
2019/01/09 07:17:56,,8211,1,,
2019/01/09 07:18:04,,11216,1,,
2019/01/09 07:18:12,,9207,1,,
2019/01/09 07:18:35,,14903,1,,
2019/01/09 07:18:39,,3583,1,,
2019/01/09 07:18:44,,14824,1,,
2019/01/09 07:18:48,,14882,1,,
