2018/05/15 06:41:53,,J15177,00,,
2018/05/15 06:45:43,,I10752,00,,
2018/05/15 07:09:00,,I11503,00,,
2018/05/15 07:22:14,,H7763,00,,
2018/05/15 07:27:09,,F5664,00,,
2018/05/15 07:27:10,,F5664,00,,
2018/05/15 15:06:07,,A0017,00,,
2018/05/15 15:06:39,,A0017,00,,
2018/05/15 15:07:15,,I10417,00,,
2018/05/15 15:07:16,,I10417,00,,
2018/05/15 16:30:09,,J15177,00,,
2018/05/15 16:30:20,,J16905,00,,
2018/05/15 16:30:21,,J16905,00,,
2018/05/15 16:31:04,,H8165,00,,
2018/05/15 16:31:37,,I11503,00,,
2018/05/15 16:31:38,,I11503,00,,
