2018/03/21 05:41:10,,F5475,00,,
2018/03/21 05:41:11,,F5475,00,,
2018/03/21 05:42:54,,F5668,00,,
2018/03/21 05:42:54,,F5668,00,,
2018/03/21 05:42:55,,F5668,00,,
2018/03/21 05:42:57,,H7499,00,,
2018/03/21 05:42:58,,H7499,00,,
2018/03/21 05:42:59,,H7499,00,,
2018/03/21 06:52:17,,H7375,00,,
2018/03/21 06:52:48,,I10752,00,,
2018/03/21 07:01:34,,H8165,00,,
2018/03/21 07:01:35,,H8165,00,,
2018/03/21 07:04:04,,J16905,00,,
2018/03/21 07:04:05,,J16905,00,,
2018/03/21 07:07:07,,J14656,00,,
2018/03/21 07:23:38,,F5664,00,,
2018/03/21 07:23:39,,F5664,00,,
2018/03/21 15:03:20,,A0017,00,,
2018/03/21 15:03:25,,A0017,00,,
2018/03/21 15:03:38,,H7396,00,,
2018/03/21 15:03:39,,H7396,00,,
2018/03/21 15:03:41,,I10417,00,,
2018/03/21 15:03:42,,I10417,00,,
2018/03/21 16:05:52,,F5483,00,,
2018/03/21 16:05:53,,F5483,00,,
2018/03/21 16:30:21,,G6120,00,,
2018/03/21 16:30:24,,H7763,00,,
2018/03/21 16:30:26,,G6118,00,,
2018/03/21 16:30:29,,H7256,00,,
2018/03/21 16:30:32,,H7596,00,,
2018/03/21 16:30:34,,I10752,00,,
2018/03/21 16:30:54,,J14657,00,,
2018/03/21 16:31:19,,J16905,00,,
2018/03/21 16:31:21,,J16905,00,,
2018/03/21 16:31:44,,H7714,00,,
2018/03/21 16:31:47,,H7714,00,,
2018/03/21 16:31:51,,H8165,00,,
2018/03/21 16:31:52,,H8165,00,,
2018/03/21 16:32:10,,F5914,00,,
2018/03/21 16:32:11,,F5914,00,,
2018/03/21 16:32:13,,F5914,00,,
2018/03/21 16:32:16,,H7233,00,,
2018/03/21 16:32:17,,H7233,00,,
2018/03/21 16:32:24,,F5664,00,,
2018/03/21 16:33:19,,J15598,00,,
2018/03/21 16:33:59,,H7375,00,,
2018/03/21 16:34:00,,H7375,00,,
2018/03/21 16:34:19,,J16893,00,,
2018/03/21 16:34:41,,J14656,00,,
2018/03/21 16:35:23,,H8259,00,,
2018/03/21 16:35:24,,H8259,00,,
2018/03/21 16:35:26,,F5475,00,,
2018/03/21 16:35:27,,F5475,00,,
2018/03/21 16:35:29,,I10620,00,,
2018/03/21 16:35:30,,I10620,00,,
2018/03/21 16:35:31,,I10620,00,,
2018/03/21 16:35:36,,I9406,00,,
2018/03/21 16:35:37,,I9406,00,,
2018/03/21 16:35:38,,I9406,00,,
2018/03/21 16:35:39,,I9406,00,,
2018/03/21 16:35:42,,F5490,00,,
2018/03/21 16:35:43,,F5490,00,,
2018/03/21 16:35:44,,F5490,00,,
2018/03/21 16:35:46,,I11551,00,,
2018/03/21 16:35:47,,I11551,00,,
2018/03/21 16:35:49,,I11551,00,,
2018/03/21 16:35:51,,I11399,00,,
2018/03/21 16:35:53,,I11399,00,,
2018/03/21 16:35:55,,I11399,00,,
2018/03/21 16:35:59,,H7161,00,,
2018/03/21 16:36:01,,H8053,00,,
2018/03/21 16:36:02,,F5482,00,,
2018/03/21 16:36:02,,H8053,00,,
2018/03/21 16:36:04,,H8053,00,,
2018/03/21 16:36:06,,F5476,00,,
2018/03/21 16:36:08,,F5476,00,,
2018/03/21 16:36:09,,F5476,00,,
2018/03/21 16:36:10,,F5476,00,,
2018/03/21 16:36:12,,F5476,00,,
