2018/04/26 05:40:12,,F5475,00,,
2018/04/26 05:40:13,,F5475,00,,
2018/04/26 05:40:14,,F5475,00,,
2018/04/26 06:44:33,,I10752,00,,
2018/04/26 06:44:34,,I10752,00,,
2018/04/26 07:01:41,,J14656,00,,
2018/04/26 07:01:42,,J14656,00,,
2018/04/26 07:05:36,,I11503,00,,
2018/04/26 07:06:26,,H7763,00,,
2018/04/26 07:08:23,,J15177,00,,
2018/04/26 07:08:24,,J15177,00,,
2018/04/26 07:08:37,,J15177,00,,
2018/04/26 15:08:51,,I10417,00,,
2018/04/26 15:08:52,,I10417,00,,
2018/04/26 15:11:52,,A0017,00,,
2018/04/26 15:11:58,,A0017,00,,
2018/04/26 17:36:07,,F5483,00,,
2018/04/26 17:36:07,,F5483,00,,
2018/04/26 18:34:28,,I11233,00,,
2018/04/26 18:34:29,,I11233,00,,
2018/04/26 18:34:29,,I11233,00,,
2018/04/26 18:34:30,,I11233,00,,
2018/04/26 18:34:30,,I11233,00,,
2018/04/26 18:34:31,,I11399,00,,
2018/04/26 18:34:32,,I11399,00,,
2018/04/26 18:34:33,,I11399,00,,
2018/04/26 18:34:35,,I11551,00,,
2018/04/26 18:34:36,,I11551,00,,
2018/04/26 18:34:36,,I11551,00,,
2018/04/26 18:34:38,,H7172,00,,
2018/04/26 18:34:38,,H7172,00,,
2018/04/26 18:34:40,,I10620,00,,
2018/04/26 18:34:41,,I10620,00,,
2018/04/26 18:34:42,,I10620,00,,
2018/04/26 18:34:42,,I11051,00,,
2018/04/26 18:34:43,,I11051,00,,
2018/04/26 18:34:45,,F5668,00,,
2018/04/26 18:34:46,,F5668,00,,
2018/04/26 18:34:47,,F5668,00,,
2018/04/26 18:34:49,,H7499,00,,
2018/04/26 18:34:50,,H7499,00,,
2018/04/26 18:34:51,,H7499,00,,
2018/04/26 18:34:52,,I10900,00,,
2018/04/26 18:34:54,,I10900,00,,
2018/04/26 18:34:55,,I10900,00,,
2018/04/26 18:34:56,,H8053,00,,
2018/04/26 18:34:57,,H8053,00,,
2018/04/26 18:34:58,,H8053,00,,
2018/04/26 18:34:59,,H8053,00,,
2018/04/26 18:35:00,,F5475,00,,
2018/04/26 18:35:01,,F5475,00,,
2018/04/26 18:35:02,,F5475,00,,
2018/04/26 18:35:03,,F5475,00,,
2018/04/26 18:35:03,,J14893,00,,
2018/04/26 18:35:04,,J14893,00,,
2018/04/26 18:35:05,,F5482,00,,
2018/04/26 18:35:07,,F5482,00,,
2018/04/26 18:35:09,,I10899,00,,
2018/04/26 18:35:10,,I10899,00,,
2018/04/26 18:35:11,,J14483,00,,
2018/04/26 18:35:11,,J14483,00,,
2018/04/26 18:35:13,,J14483,00,,
2018/04/26 18:35:14,,I9406,00,,
2018/04/26 18:35:14,,I9406,00,,
2018/04/26 18:35:15,,I9406,00,,
2018/04/26 18:35:16,,I10895,00,,
2018/04/26 18:35:17,,I10895,00,,
2018/04/26 18:35:18,,I10895,00,,
2018/04/26 20:00:11,,H7596,00,,
2018/04/26 20:00:12,,H7596,00,,
2018/04/26 20:00:13,,J15177,00,,
2018/04/26 20:00:17,,J15177,00,,
2018/04/26 20:00:37,,H8165,00,,
2018/04/26 20:02:01,,J14656,00,,
2018/04/26 20:02:01,,J14656,00,,
2018/04/26 20:02:43,,I11503,00,,
2018/04/26 21:03:23,,I10752,00,,
2018/04/26 21:03:27,,I10752,00,,
2018/04/26 21:03:32,,I10752,00,,
2018/04/26 21:04:40,,J14657,00,,
2018/04/26 21:04:42,,J14657,00,,
2018/04/26 21:04:43,,J14657,00,,
