2018/10/13 05:53:29,,70072,0000000004,,
2018/10/13 05:53:31,,70072,0000000004,,
2018/10/13 06:01:53,,70411,0000000004,,
2018/10/13 06:01:54,,70411,0000000004,,
2018/10/13 06:02:00,,70411,0000000004,,
2018/10/13 06:02:06,,70139,0000000004,,
2018/10/13 06:02:08,,70139,0000000004,,
2018/10/13 06:02:10,,70139,0000000004,,
2018/10/13 06:02:12,,70139,0000000004,,
2018/10/13 06:06:06,,70225,0000000004,,
2018/10/13 06:07:17,,70636,0000000004,,
2018/10/13 06:07:20,,70636,0000000004,,
2018/10/13 06:07:34,,70706,0000000004,,
2018/10/13 06:27:20,,70696,0000000004,,
2018/10/13 06:00:59,,70906,0000000006,,
2018/10/13 05:38:56,,10664,0000000008,,
2018/10/13 05:50:36,,11500,0000000008,,
2018/10/13 05:56:50,,16542,0000000008,,
2018/10/13 05:58:28,,07699,0000000008,,
2018/10/13 05:58:42,,09356,0000000008,,
2018/10/13 05:58:49,,06862,0000000008,,
2018/10/13 06:01:15,,05716,0000000008,,
2018/10/13 06:01:35,,07806,0000000008,,
2018/10/13 06:01:43,,06757,0000000008,,
2018/10/13 06:01:52,,06097,0000000008,,
2018/10/13 06:02:08,,00802,0000000008,,
2018/10/13 06:02:11,,06781,0000000008,,
2018/10/13 06:02:15,,06297,0000000008,,
2018/10/13 06:02:39,,02136,0000000008,,
2018/10/13 06:02:54,,02135,0000000008,,
2018/10/13 05:30:47,,70077,0000000010,,
2018/10/13 05:31:37,,70604,0000000010,,
2018/10/13 05:51:44,,71167,0000000010,,
2018/10/13 06:31:02,,07880,0000000012,,
2018/10/13 06:31:04,,07880,0000000012,,
2018/10/13 06:33:51,,16560,0000000012,,
2018/10/13 06:35:47,,07328,0000000012,,
2018/10/13 06:35:50,,07328,0000000012,,
2018/10/13 06:38:51,,05068,0000000012,,
2018/10/13 06:38:54,,05068,0000000012,,
2018/10/13 06:38:57,,05068,0000000012,,
2018/10/13 06:39:16,,07287,0000000012,,
2018/10/13 06:39:20,,07287,0000000012,,
2018/10/13 06:39:22,,07287,0000000012,,
2018/10/13 06:41:17,,14848,0000000012,,
2018/10/13 06:41:24,,14848,0000000012,,
2018/10/13 06:43:14,,08118,0000000012,,
2018/10/13 06:43:31,,16343,0000000012,,
2018/10/13 06:44:57,,06546,0000000012,,
2018/10/13 06:44:59,,06546,0000000012,,
2018/10/13 06:45:06,,07728,0000000012,,
2018/10/13 06:45:08,,07728,0000000012,,
2018/10/13 06:45:15,,07708,0000000012,,
2018/10/13 06:45:18,,07708,0000000012,,
2018/10/13 06:45:31,,15848,0000000012,,
2018/10/13 06:45:34,,15848,0000000012,,
2018/10/13 06:46:22,,15848,0000000012,,
2018/10/13 06:47:07,,16237,0000000012,,
2018/10/13 06:47:10,,16237,0000000012,,
2018/10/13 06:47:25,,04495,0000000012,,
2018/10/13 06:47:28,,04495,0000000012,,
2018/10/13 06:38:30,,09407,0000000014,,
2018/10/13 06:38:33,,09407,0000000014,,
2018/10/13 06:38:35,,09407,0000000014,,
2018/10/13 06:38:37,,09407,0000000014,,
2018/10/13 06:42:43,,00223,0000000014,,
2018/10/13 06:42:45,,00223,0000000014,,
2018/10/13 06:31:38,,03054,0000000016,,
2018/10/13 06:32:43,,14208,0000000016,,
2018/10/13 06:32:46,,14208,0000000016,,
2018/10/13 06:34:51,,11376,0000000016,,
2018/10/13 06:35:31,,16539,0000000016,,
2018/10/13 06:36:04,,06791,0000000016,,
2018/10/13 06:36:05,,06791,0000000016,,
2018/10/13 06:37:38,,15320,0000000016,,
2018/10/13 06:37:40,,15320,0000000016,,
2018/10/13 06:37:53,,06543,0000000016,,
2018/10/13 06:37:56,,06543,0000000016,,
2018/10/13 06:37:58,,06543,0000000016,,
2018/10/13 06:38:25,,06469,0000000016,,
2018/10/13 06:38:27,,06469,0000000016,,
2018/10/13 06:38:30,,14510,0000000016,,
2018/10/13 06:38:58,,10358,0000000016,,
2018/10/13 06:40:13,,00177,0000000016,,
2018/10/13 06:40:14,,00177,0000000016,,
2018/10/13 06:40:30,,00685,0000000016,,
2018/10/13 06:41:50,,00623,0000000016,,
2018/10/13 06:41:52,,00623,0000000016,,
2018/10/13 06:44:06,,14982,0000000016,,
2018/10/13 06:44:09,,14982,0000000016,,
2018/10/13 06:44:23,,15159,0000000016,,
2018/10/13 06:45:02,,13032,0000000016,,
2018/10/13 06:45:05,,05511,0000000016,,
2018/10/13 06:45:14,,00149,0000000016,,
2018/10/13 06:45:47,,08906,0000000016,,
2018/10/13 06:45:59,,06697,0000000016,,
2018/10/13 06:46:03,,06650,0000000016,,
2018/10/13 06:46:06,,06678,0000000016,,
2018/10/13 06:46:11,,06693,0000000016,,
2018/10/13 06:46:15,,12688,0000000016,,
2018/10/13 06:46:19,,05902,0000000016,,
2018/10/13 06:46:21,,05902,0000000016,,
2018/10/13 06:46:26,,10293,0000000016,,
2018/10/13 06:46:40,,06699,0000000016,,
2018/10/13 06:46:54,,11036,0000000016,,
2018/10/13 06:46:59,,06662,0000000016,,
2018/10/13 06:47:13,,03701,0000000016,,
2018/10/13 06:47:16,,03701,0000000016,,
2018/10/13 06:47:29,,12844,0000000016,,
2018/10/13 06:47:52,,08310,0000000016,,
2018/10/13 06:48:11,,10940,0000000016,,
2018/10/13 06:48:37,,15492,0000000016,,
2018/10/13 06:48:39,,15492,0000000016,,
2018/10/13 06:48:45,,14719,0000000016,,
2018/10/13 06:48:56,,13767,0000000016,,
2018/10/13 06:49:05,,14804,0000000016,,
2018/10/13 06:49:08,,06111,0000000016,,
2018/10/13 06:49:12,,09431,0000000016,,
2018/10/13 06:49:14,,09431,0000000016,,
2018/10/13 06:49:26,,14163,0000000016,,
2018/10/13 06:49:31,,08316,0000000016,,
2018/10/13 06:49:34,,07657,0000000016,,
2018/10/13 06:49:37,,11547,0000000016,,
2018/10/13 06:49:38,,11547,0000000016,,
2018/10/13 06:49:45,,06517,0000000016,,
2018/10/13 06:50:11,,06705,0000000016,,
2018/10/13 05:16:13,,70722,0000000026,,
2018/10/13 05:37:43,,70173,0000000026,,
2018/10/13 05:37:45,,70173,0000000026,,
2018/10/13 05:39:19,,71631,0000000026,,
2018/10/13 05:44:45,,70097,0000000026,,
2018/10/13 05:44:47,,70097,0000000026,,
2018/10/13 05:52:40,,70267,0000000026,,
2018/10/13 05:52:41,,70267,0000000026,,
2018/10/13 05:54:01,,71415,0000000026,,
2018/10/13 05:54:03,,71415,0000000026,,
2018/10/13 05:54:06,,71415,0000000026,,
2018/10/13 06:05:14,,71754,0000000026,,
2018/10/13 06:08:21,,71805,0000000026,,
2018/10/13 06:14:15,,71742,0000000026,,
2018/10/13 06:14:46,,71225,0000000026,,
2018/10/13 06:26:27,,70224,0000000026,,
2018/10/13 06:41:05,,71585,0000000026,,
2018/10/13 06:46:28,,71686,0000000026,,
2018/10/13 06:46:33,,72013,0000000026,,
2018/10/13 06:49:58,,71676,0000000026,,
2018/10/13 06:52:51,,07382,0000000024,,
2018/10/13 06:52:53,,07382,0000000024,,
2018/10/13 06:43:02,,01075,0000000038,,
2018/10/13 06:44:53,,00522,0000000038,,
2018/10/13 06:46:02,,05190,0000000038,,
2018/10/13 06:50:12,,01024,0000000038,,
2018/10/13 06:51:05,,00200,0000000038,,
2018/10/13 06:52:57,,09718,0000000038,,
2018/10/13 06:53:09,,14348,0000000038,,
2018/10/13 06:42:37,,01846,0000000042,,
2018/10/13 06:42:41,,06356,0000000042,,
2018/10/13 06:44:29,,04392,0000000042,,
2018/10/13 06:44:42,,03222,0000000042,,
