2018/11/03 06:49:23,,12029,1,,
2018/11/03 06:57:02,,14310,1,,
2018/11/03 06:58:46,,16771,1,,
2018/11/03 07:01:42,,3205,1,,
2018/11/03 07:02:22,,14193,1,,
2018/11/03 07:03:17,,15379,1,,
2018/11/03 07:08:27,,12025,1,,
2018/11/03 07:10:20,,2229,1,,
2018/11/03 07:11:25,,16369,1,,
2018/11/03 07:11:29,,16432,1,,
2018/11/03 07:14:25,,14707,1,,
2018/11/03 07:17:56,,12335,1,,
2018/11/03 07:18:06,,12336,1,,
2018/11/03 07:18:34,,15473,1,,
2018/11/03 07:20:32,,15685,1,,
2018/11/03 07:20:36,,15135,1,,
2018/11/03 07:20:42,,7190,1,,
2018/11/03 07:21:07,,7239,1,,
2018/11/03 07:21:12,,12344,1,,
2018/11/03 07:21:47,,10416,1,,
2018/11/03 07:21:58,,15995,1,,
2018/11/03 07:22:03,,10441,1,,
2018/11/03 07:25:58,,15700,1,,
2018/11/03 07:26:08,,12758,1,,
2018/11/03 07:26:29,,15757,1,,
2018/11/03 07:27:00,,7238,1,,
2018/11/03 07:27:15,,7123,1,,
2018/11/03 07:21:01,,617,1,,
2018/11/03 07:21:06,,5492,1,,
2018/11/03 07:21:15,,14350,1,,
2018/11/03 07:21:29,,64,1,,
2018/11/03 07:21:42,,14660,1,,
2018/11/03 07:23:18,,69,1,,
2018/11/03 07:23:23,,56,1,,
2018/11/03 07:23:57,,63,1,,
2018/11/03 07:24:01,,54,1,,
2018/11/03 07:24:11,,12716,1,,
2018/11/03 07:24:23,,2674,1,,
2018/11/03 07:25:16,,14450,1,,
2018/11/03 07:26:00,,610,1,,
2018/11/03 07:26:38,,13079,1,,
2018/11/03 07:26:43,,12980,1,,
2018/11/03 07:26:56,,13274,1,,
2018/11/03 07:27:14,,5468,1,,
2018/11/03 07:27:27,,11093,1,,
2018/11/03 07:27:46,,5699,1,,
2018/11/03 07:28:27,,5997,1,,
2018/11/03 07:23:30,,5471,1,,
2018/11/03 07:28:04,,70848,1,,
2018/11/03 07:30:07,,1920,1,,
2018/11/03 07:37:15,,940,1,,
2018/11/03 07:28:02,,940,1,,
2018/11/03 11:30:03,,982,1,,
2018/11/03 11:32:58,,12717,1,,
2018/11/03 16:31:41,,11216,1,,
2018/11/03 16:32:03,,16432,1,,
2018/11/03 16:32:26,,14707,1,,
2018/11/03 16:32:34,,15685,1,,
2018/11/03 16:32:39,,15700,1,,
2018/11/03 16:32:41,,16136,1,,
2018/11/03 16:32:48,,14619,1,,
2018/11/03 16:33:12,,16369,1,,
2018/11/03 16:33:20,,12336,1,,
2018/11/03 16:33:23,,12335,1,,
2018/11/03 16:33:34,,7190,1,,
2018/11/03 16:33:38,,15135,1,,
2018/11/03 16:33:41,,71,1,,
2018/11/03 16:33:53,,617,1,,
2018/11/03 16:33:58,,14310,1,,
2018/11/03 16:34:06,,15995,1,,
2018/11/03 16:34:11,,12025,1,,
2018/11/03 16:34:14,,16771,1,,
2018/11/03 16:34:19,,15473,1,,
2018/11/03 16:34:28,,9132,1,,
2018/11/03 16:34:31,,14193,1,,
2018/11/03 16:34:34,,16773,1,,
2018/11/03 16:34:39,,77,1,,
2018/11/03 16:34:44,,15379,1,,
2018/11/03 16:35:29,,10416,1,,
2018/11/03 16:35:33,,7238,1,,
2018/11/03 16:35:45,,7239,1,,
2018/11/03 16:35:47,,15157,1,,
2018/11/03 16:35:50,,15138,1,,
2018/11/03 16:35:55,,5468,1,,
2018/11/03 16:35:58,,15137,1,,
2018/11/03 16:36:02,,14358,1,,
2018/11/03 16:36:12,,15893,1,,
2018/11/03 16:36:17,,12344,1,,
2018/11/03 16:36:20,,15757,1,,
2018/11/03 16:36:27,,7123,1,,
2018/11/03 16:37:15,,10441,1,,
2018/11/03 16:37:18,,10221,1,,
2018/11/03 16:37:40,,610,1,,
2018/11/03 16:37:56,,9252,1,,
2018/11/03 16:39:13,,3205,1,,
2018/11/03 16:39:21,,14450,1,,
2018/11/03 16:39:34,,11875,1,,
2018/11/03 16:39:42,,11093,1,,
2018/11/03 16:40:14,,12029,1,,
2018/11/03 16:40:42,,2229,1,,
2018/11/03 16:40:49,,12758,1,,
2018/11/03 16:41:29,,8288,1,,
2018/11/03 16:41:40,,5699,1,,
2018/11/03 16:42:05,,13042,1,,
2018/11/03 16:30:16,,5495,1,,
2018/11/03 16:30:27,,62,1,,
2018/11/03 16:30:39,,14449,1,,
2018/11/03 16:30:45,,13079,1,,
2018/11/03 16:30:49,,8126,1,,
