2018/01/24 05:38:33,,F5475,00,,
2018/01/24 05:38:35,,F5475,00,,
2018/01/24 05:38:36,,F5475,00,,
2018/01/24 05:41:30,,I10620,00,,
2018/01/24 05:41:32,,I10620,00,,
2018/01/24 05:41:33,,I10620,00,,
2018/01/24 05:46:11,,H8259,00,,
2018/01/24 05:46:12,,H8259,00,,
2018/01/24 05:50:25,,H7499,00,,
2018/01/24 05:50:26,,H7499,00,,
2018/01/24 05:50:26,,H7499,00,,
2018/01/24 06:59:23,,I10752,00,,
2018/01/24 07:01:34,,F5661,00,,
2018/01/24 07:02:27,,I11152,00,,
2018/01/24 07:02:28,,I11152,00,,
2018/01/24 07:02:37,,H7596,00,,
2018/01/24 07:02:38,,H7596,00,,
2018/01/24 07:08:32,,I11503,00,,
2018/01/24 07:09:46,,H7249,00,,
2018/01/24 07:09:49,,H7249,00,,
2018/01/24 07:10:33,,H7375,00,,
2018/01/24 07:10:34,,H7375,00,,
2018/01/24 07:11:27,,H8165,00,,
2018/01/24 07:14:22,,H7763,00,,
2018/01/24 07:17:18,,G6996,00,,
2018/01/24 07:17:19,,G6996,00,,
2018/01/24 07:21:41,,A0282,00,,
2018/01/24 07:21:42,,A0282,00,,
2018/01/24 07:21:42,,A0282,00,,
2018/01/24 07:24:51,,J16893,00,,
2018/01/24 07:24:55,,J15598,00,,
2018/01/24 07:28:59,,G7009,00,,
2018/01/24 16:31:11,,G7009,00,,
2018/01/24 16:31:23,,H7515,00,,
2018/01/24 16:31:24,,H7515,00,,
2018/01/24 16:31:26,,I9495,00,,
2018/01/24 16:31:26,,I9495,00,,
2018/01/24 16:31:39,,H8123,00,,
2018/01/24 16:31:40,,H8123,00,,
2018/01/24 16:31:59,,E5066,00,,
2018/01/24 16:31:59,,E5066,00,,
2018/01/24 16:34:08,,G6903,00,,
2018/01/24 16:34:09,,G6996,00,,
2018/01/24 16:34:10,,G6996,00,,
2018/01/24 18:01:42,,I11038,00,,
2018/01/24 18:01:43,,I11038,00,,
2018/01/24 18:03:55,,F5483,00,,
2018/01/24 18:03:56,,F5483,00,,
2018/01/24 18:03:58,,F5490,00,,
2018/01/24 18:03:59,,F5490,00,,
2018/01/24 18:04:00,,F5490,00,,
2018/01/24 18:31:04,,H8259,00,,
2018/01/24 18:31:05,,H8259,00,,
2018/01/24 18:31:20,,F5476,00,,
2018/01/24 18:31:21,,F5476,00,,
2018/01/24 18:31:22,,F5476,00,,
2018/01/24 18:31:24,,H7499,00,,
2018/01/24 18:31:25,,H7499,00,,
2018/01/24 18:31:27,,H7499,00,,
2018/01/24 18:32:25,,H7233,00,,
2018/01/24 18:32:26,,H7233,00,,
2018/01/24 18:32:28,,F5914,00,,
2018/01/24 18:32:28,,F5914,00,,
2018/01/24 18:32:33,,H7173,00,,
2018/01/24 18:32:34,,H7173,00,,
2018/01/24 18:32:35,,H7173,00,,
2018/01/24 18:32:35,,H7173,00,,
2018/01/24 18:34:18,,H8053,00,,
2018/01/24 18:34:19,,H8053,00,,
2018/01/24 18:34:20,,H8053,00,,
2018/01/24 18:34:21,,H7213,00,,
2018/01/24 18:34:22,,H7213,00,,
2018/01/24 18:35:59,,F5475,00,,
2018/01/24 18:36:00,,F5475,00,,
2018/01/24 21:00:37,,I10752,00,,
2018/01/24 21:00:42,,H7763,00,,
2018/01/24 21:01:56,,I13775,00,,
2018/01/24 21:02:24,,F5664,00,,
2018/01/24 21:02:25,,J15598,00,,
2018/01/24 21:02:26,,J16893,00,,
2018/01/24 21:03:24,,J16905,00,,
2018/01/24 21:03:50,,H7375,00,,
2018/01/24 21:04:32,,H8165,00,,
2018/01/24 21:06:48,,I11503,00,,
2018/01/24 21:08:45,,H7596,00,,
2018/01/24 21:11:05,,F5661,00,,

